Company Name,Sector,Country,City,Email,Website,Address,Tel/Fax,Unnamed: 8
Sharjah College,Services,UAE,Sharjah,info@shjcollege.ac.ae,www.shjcollege.ac.ae,Al Nahadar Roundabout,Tel: +971 6-531-3111,
Sharjah Commerce and Tourism Development Authority,Government,UAE,Sharjah,sctda@sharjah.org,www.sharjahtourism.ae,P.O.Box 26661,Tel: +971 6-5566777,
Sharjah Economic Development Department,Government,UAE,Sharjah,,www.sharjaheconomic.ae,P.O.Box 753,Tel: +971 6-528-7777,
Sharjah Electricity and Water Authority,Power and Utilities,UAE,Sharjah,sewa@emirates.net.ae,www.sewa.gov.ae,P.O.Box 135,Tel: +971 6-528-8888,
Sharjah Grand Hotel,Travel and Tourism,UAE,Sharjah,sales@sharjahgrand.com,www.sharjahgrand.com,P.O.Box 6059,Tel: +971 6-5285557,
Sharjah Insurance Company,Financial Services,UAE,Sharjah,sirco@emirates.net.ae,,Sharjah Insurance Company Building,Tel: +971 6-568-6690,
Sharjah International Airport,Transport,UAE,Sharjah,mktg@sharjahairport.ae,www.shj-airport.gov.ae,P.O.Box 8,Tel: +971 6-558-1111,
Sharjah Islamic Bank,Financial Services,UAE,Sharjah,sibmail@sib.ae,www.sib.ae,Al Boorj Avenue,Tel: +971 6-568-1000,
Sharjah Islamic Financial Services,Financial Services,UAE,Sharjah,sifs@sib.ae,www.sifs.ae,1st Floor,Tel: +971 6-599-2555,
Sharjah LPG Company,Oil and Gas,UAE,Sharjah,shalco@shalco.com,,P.O.Box 787,Tel: +971 6-528-6333,
Sharjah Mega Mall,Real Estate,UAE,Sharjah,megamall@emirates.net.ae,www.sharjahmegamall.com,P.O.Box 28248,Tel: +971 6-574-2574,
Sharjah Municipality,Government,UAE,Sharjah,munitc@emirates.net.ae,www.shjmun.gov.ae,P.O.Box 22,Tel: +971 6-562-3333,
Sharjah National Hotels,Travel and Tourism,UAE,Sharjah,snh@emirates.net.ae,,P.O.Box 5802,Tel: +971 6-507-4151,
Sharjah National Lube Oil Company,Oil and Gas,UAE,Sharjah,info@sharlu.com,www.sharlu.com,Sharlu Building,Tel: +971 6-528-3435,
Sharjah National Travel and Tourism Agency,Travel and Tourism,UAE,Sharjah,webadmin@sntta.com,www.sntta.com/,P.O.Box 17,Tel: +971 6-568-4411,
Sharjah Oil Refinery Company,Oil and Gas,UAE,Sharjah,refinery@sor.ae,www.sor.ae,P.O.Box 5635,Tel: +971 6-526-3400,
,,,,sor@emirates.net.ae,,,Fax: +971 6-526-3600,
Sharjah Oxygen Company,Basic Materials,UAE,Sharjah,soc@emirates.net.ae,,P.O.Box 800,Tel: +971 6-5336481,
Sharjah Paper Sacks Factory,Basic Materials,UAE,Sharjah,info@papersack.com,www.papersack.com,P.O.Box 2083,Tel: +971 6-535-6103,
Sharjah Ports Authority,Transport,UAE,Sharjah,shjports@emirates.net.ae,www.sharjahports.gov.ae,P.O.Box 510,Tel: +971 6-528-1666,
Sharp Middle East,Consumer Goods,UAE<UAE< td>,Jebel Ali<DUBAI< td>,,www.sharp.ae,Jebel Ali Free Trade Zone,Tel: +971 4-881-5311,
Shattaf Steel Industries Company,Mining and Metals,UAE,Sharjah,shattaf@emirates.net.ae,,Industrial Area 6,Tel: +971 6-543-0909,
Shearman and Sterling,Services,UAE,Abu Dhabi,,www.shearmansterling.com,Butti Al Otaibi Building,Tel: +971 2-627-4477,
Sheffield Real Estate,Real Estate,UAE,Dubai,info@sheffieldrealestate.com,www.sheffieldrealestate.com,P.O.Box 14773,Tel: +971 4-283-1414,
Sheikh Khalifa Medical Pavilion,Healthcare,UAE,Abu Dhabi,info@skmc.gov.ae,www.skmc.gov.ae,Al Manhal Street,Tel: +971 2-610-2000,
Sheikh Zayed Private Academy for Girls,Services,UAE,,info@zayedacademy.ac.ae,www.szpag.com,26th Street,Tel: +971 2-446-9777,
Shell Bitumen,Mining and Metals,UAE,Dubai,,www.shell.com,City Tower 2,Tel: +971 4-3316500,
Shell Gas Abu Dhabi BV,Oil and Gas,UAE,Abu Dhabi,,,P.O.Box 46807,Tel: +971 2-6321973,
Shell Markets (Middle East),Oil and Gas,UAE,Dubai,shellop-1@shell.com,www.shelluae.com,City Tower 2,Tel: +971 4 331-6500,
Sheraton Abu Dhabi Resort and Towers,Travel and Tourism,UAE,Abu Dhabi,sheraton@emirates.net.ae,,P.O.Box 640,Tel: +971 2-677-3333,
Sheraton Deira Hotel and Towers,Travel and Tourism,UAE,Dubai,sheratondeira@sheraton.com,www.sheraton.com/deira,P.O.Box 5772,Tel: +971 4-268-8888,
Sheraton Dubai Creek Hotel and Towers,Travel and Tourism,UAE,Dubai,sheradxb@emirates.net.ae,,Banyas Street,Tel: +971 4-228-1111,
Sheraton Jumeirah Beach Resort and Towers,Travel and Tourism,UAE,Dubai,sherjum@emirates.net.ae,www.sheraton.com/jumeirahbeach,Jumeirah Beach Road,Tel: +971 4-399-5533,
Sherwoods Independent Property Consultants,Services,UAE,Dubai,admin@sherwoodsproperty.com,www.sherwoodsproperty.com,P.O.Box 54227,Tel: +971 4-343-8002,
Showtime Arabia,Media,UAE,Dubai,feedback@showtimearabia.com,www.showtimearabia.com,Showtime Building,Tel: +971 4-367-7888,
Shuaa Capital Saudi Arabia,Financial Services,UAE,Dubai,info@shuaacapital.com,,C/O SHUAA Capital,Tel: +971 4-330-3600,
Shuaa Partners,Financial Services,UAE,Dubai,info@shuaapartners.com,www.shuaapartners.com,Emirates Towers Hotel,Tel: +971 4-330-3600,
Shuweihat CMS International Power Company,Power and Utilities,UAE,Abu Dhabi,,www.adwea.ae/scipc,P.O.Box 32398,Tel: + 971 2-634-2480,
Siemens,Conglomerates,UAE,Abu Dhabi,siemens.ae@siemens.com,www.siemens.ae,Al Otaiba Tower,Tel: +971 2-616-5100,
Siemens Communications Mobile Networks Middle East,Telecoms and IT,UAE,Dubai,,www.siemens.com/communication,DIC Al Shatha Tower,Tel: +971 4-366-0000,
Siemens Industrial Solutions and Services Middle East,Construction,UAE,Dubai,,www.industry.siemens.de,Al Moosa Business Center,Tel: +971 4-334-4045,
,,,,,www.logistics-assembly.siemens.com,Umm Hurair Road,Fax: +971 4-334-6676,
Sifico Group,Conglomerates,UAE,Sharjah,uae@sifico-group.com ,www.sifico-group.com,P.O.Box 1083,Tel: +971 6-563-0748,
Sigma Engineering Works,Oil and Gas,UAE,Abu Dhabi,sof@sigma.co.ae,www.sigmaeng.ae,P.O.Box 3555,Tel: +971 2-551-0400,
Siha Company,Healthcare,UAE,Dubai,,,-,,
Silentnight UAE,Consumer Goods,UAE,Ajman,sniteuae@emirates.net.ae,www.silentnightuae.com,P.O.Box 2604,Tel: +971 6-742-3264,
Silver Star Van and Truck Rental,Travel and Tourism,UAE,Dubai,robert.norris@gargash.ae ,,"Sheikh Zayed Road, 3rd and 4th Interchange",Tel: +971 4-347-7533,
Simatech Shipping,Transport,UAE,Dubai,info@simatech.com,www.simatech.com,Business Centre Building 601/602,Tel: +971 4-397-6222,
Six Construct,Construction,UAE,Dubai,auh@six.co.ae,,Al Darwish Building,Tel: +971 2-671-5400,
Sky Group,Conglomerates,UAE,Dubai,info@skygroup.org,www.skygroup.org,"The Gold Land, Suite 321",Tel: +971 4-225-0109,
Sky Jewellery,Consumer Goods,UAE,Dubai,response@skyjewellery.com,www.skyjewellery.com,"The Gold Land, Suite 321",Tel: +971 4-225-0109,
Sofitel City Centre Hotel and Residence,Travel and Tourism,UAE,Dubai,h2022@accor.com,www.sofitel.com,P.O.Box 61871,Tel: +971 4-294-1222,
Solus Emirates,Services,UAE,Abu Dhabi,solus@emirates.net.ae,,P.O.Box 47044,Tel: +971 2-644-4118,
Sony Ericsson Mobile Communications,Telecoms and IT,UAE,Dubai,info@sonyericsson.com,www.sonyericsson.com,Building 2,Tel: +971 4-391-9800,
Sorouh Real Estate Company,Real Estate,UAE,Abu Dhabi,info@sorouh.com,www.sorouh.com,"Abu Dhabi Mall, East Tower",Tel: +971 2-444-0006,
Spacemaker (Emirates),Construction,UAE,Dubai,spacemkr@emirates.net.ae,www.spacemaker.u-net.com,P.O.Box 53365,Tel: +971 4-3384603,
Span Group,Conglomerates,UAE,Dubai,inquiry-sns@span-group.com ,www.span-group.com,Al Naboodah Complex,Tel: +971 4-289-5011,
Spare Parts and Hardware Company,Automotive,UAE,Dubai,sparco@emirates.net.ae,www.sparcodubai.com,P.O.Box 2639,Tel: +971 4-282-1264,
Spectrum Glass Factory,Construction,UAE,Abu Dhabi,,,"C/O, Ali and Sons Company, PO Box 915, Abu Dhabi, United Arab Emirates",Tel: +971 2-672-3900,
Sperry Sun Drilling Services,Oil and Gas,UAE,Dubai,,,P.O.Box 3101,Tel: +971 4-883-6461,
Spicer and Pegler,Services,UAE,Dubai,,,P.O.Box 9252,Tel: +971 4-3313323,
Spinneys Abu Dhabi,Consumer Goods,UAE,Abu Dhabi,,www.spinneys.co.ae,Street No 9,Tel: +971 2-694-8000,
Spinneys Dubai,Consumer Goods,UAE,Dubai,spindbis@emirates.net.ae,www.spinneys.com,1st Floor,Tel: +971 4-355-5250,
Stalco Abu Dhabi,Transport,UAE,Abu Dhabi,stalcoad@emirates.net.ae,,P.O.Box 3768,Tel: +971 2-6731318,
Stalco Dubai,Transport,UAE,Dubai,comm@stalco.co.ae,www.stalco.co.ae,P.O.Box 464,Tel: +971 4-355-5666,
Standard Chartered (Middle East and South Asia),Financial Services,UAE,Dubai,,,P.O.Box 999,Tel: +971 4-352-0455,
Standard Chartered Bank UAE,Financial Services,UAE,Dubai,,www.standardchartered.com/ae,Al Makhoul Road,Tel: +971 4-313-8888,
Star Energy Oiltanking,Oil and Gas,UAE,Dubai,info@seg.ae,www.seg.ae,16811,Tel: +971 4-881-6733,
Star Group Global,Real Estate,UAE,Dubai,,www.sgg.ae,Dubai Marina,Tel: +971 4-368-9949,
Starcom MediaVest Group,Media,UAE,Dubai,philip.jabbour@dubai.smvgroup.com,,Building No 11,Tel: +971 4-367-6400,
Steel Construction Engineering Company,Construction,UAE,Abu Dhabi,sceco@emirates.net.ae,,Al Badr Building,Tel: +971 2-634-6334,
Sternon Real Estate,Real Estate,UAE,Dubai,sternon@eim.ae,www.sternon.com,Ghanim Bin Abdullah Bin Saeed Building,Tel: +971 4-272-5133,
Stevin Rock,Construction,UAE,Ras Al Khaimah,stevin@emirates.net.ae,www.stevinrock.ae,Al Ghail,Tel: +971 7-258-8666,
Stolt Offshore,Oil and Gas,UAE,Sharjah,stoltoff@emirates.net.ae,,P.O.Box 255,Tel: +971 6-528-5206,
Stone and Webster International,Construction,UAE,Abu Dhabi,swaduae@emirates.net.ae,,Baniyas Street,Tel: +971 2-672-8833,
Style Avenue Middle East,Consumer Goods,UAE,Dubai,,,P.O.Box 71791,Tel: +971 4-332-5111,
Subtec Middle East,Construction,UAE,Sharjah,globalme@globalind.com,,Layyah Area,Tel: +971 6-528-5415,
Sugandh Group,Financial Services,UAE,Dubai,contact@sugandh.org,www.sugandhgroup.com,704 Al Tawhidi Building 2,Tel: +971 4 359-7678,
Sultan Al Habtoor Real Estate,Real Estate,UAE,Dubai,shabtoor@emirates.net.ae,,Sultan Al Habtoor Real Estate Building,Tel: +971 4-266-3333,
Sultan Bin Ali Al Owais,Conglomerates,UAE,Dubai,,,P.O.Box 4,Tel: +971 4-2256699,
Sultan Bin Rashed,Construction,UAE,Abu Dhabi,sultaco1@sultaco-uae.com,,Najda Tower,Tel: +971 2-633-4425,
Sultan Group Investments,Conglomerates,UAE,Dubai,sgi@sultan-group.net,www.sultan-group.net/,P.O.Box 10213,Tel: +971 4-2953978,
Sultan Lootah Group,Conglomerates,UAE,Dubai,mslootah@emirates.net.ae,,Deira,Tel: +971 4-221-2277,
Sumitomo Corporation ME,Conglomerates,UAE,Dubai,,,Building 12,Tel: +971 4-390-0620,
Sun Engineering and Contracting Company,Construction,UAE,Dubai,,,P.O.Box 5425,Tel: +971 4-2857747,
Sun Microsystems Middle East and Africa,Telecoms and IT,UAE,Dubai,info@dubai.sun.com,www.sun.com/middleeast,Building No.15,Tel: +971 4-366-2461,
Sunrise Metal Coating,Mining and Metals,UAE,Dubai,admin@sunrisemetalcoating.com,www.sunrisemetalcoating.com,Dubai Investment Park,Tel: +971 4-885-3760,
Super Fab Company,Construction,UAE,Sharjah,superfab@emirates.net.ae,,P.O.Box 6737,Tel: +971 6-5330593,
Superior Abu Dhabi,Oil and Gas,UAE,Abu Dhabi,superior@emirates.net.ae,,C/O Superior Group,Tel: +971 2-644-6070,
Swaidan Trading Company,Conglomerates,UAE,Dubai,swaidan@alnaboodah.com,,P.O.Box 1200,Tel: +971 4-294-8111,
Swaidi Gulf General Transport Establishment,Transport,UAE,Sharjah,sggtuae@emirates.net.ae,www.sggtuae.com,P.O.Box 3508,Tel: +971 6-5340444,
Swift Freight International,Transport,UAE,Dubai,info@swiftfreight.co.ae,www.swiftfreight.com,Jebel Ali,Tel: +9714-881-9595,
Swiss Arabian Perfumes,Consumer Goods,UAE,Sharjah,info@swissarabian.com,www.swissarabian.com,P.O.Box 1615,Tel: +971 6-577-4451,
Symantec Corporation,Telecoms and IT,UAE,Dubai,,,Building 17,Tel: +971 4-390-1799,
Symphony Bin Hilal Plastics,Basic Materials,UAE,Abu Dhabi,bhe@emirates.net.ae,,P.O.Box 7349,Tel: +971 2-6333728,
Syscoms Emirates,Services,UAE,Abu Dhabi,syscoms@emirates.net.ae,www.syscoms.co.ae,P.O.Box 4048,Tel: +971 2-6667785,
Systems and Electronic Development,Telecoms and IT,UAE,Dubai,sales@sedco-online.com,www.sedco-online.com,Jebel Ali Free Zone,Tel: +971 4-8836637,
T Choithram and Sons,Consumer Goods,UAE,Dubai,imports@choithram.com,www.choithram.com,Sheikh Rashid Bin Saeed Building,Tel: +971 4-266-6670,
TBWA Raad Middle East,Media,UAE,Dubai,info@tbwaraad.com,www.tbwaraad.com,Twin Towers,Tel: +971 4-222-6667,
TECOM Investments,Real Estate,UAE,Dubai,info@tecom.ae,www.tecom.ae,Sheikh Zayed Road,Tel: +971 4-391-3901,
THE One Total Home Experience,Consumer Goods,UAE,Dubai,theone@theoneme.com,www.theoneme.com,Al Wasl Road,Tel: +971 4-395-5889,
TNT Express Worldwide,Transport,UAE,Dubai,,www.tnt.com,P.O.Box 15321,Tel: +971 4-285-3939,
TR Oil Services,Basic Materials,UAE,Abu Dhabi,info@trosnet.com,www.trosnet.com,P.O.Box 602,Tel: +971 2-5549299,
Ta'sees,Financial Services,UAE,Dubai,,,Sheikh Issa Tower,Tel: +971 4-321-4165,
Taghleef Industries,Basic Materials,UAE,Dubai,info@ti-films.com,www.ti-films.com,Jebel Ali Industrial Area,Tel: +971 4-880-1100,
Taj Palace Hotel,Travel and Tourism,UAE,Dubai,info@tajpalacedubai.ae,www.tajpalacedubai.ae,P.O.Box 42211,Tel: +971 4-223-2222,
Takaful Re,Financial Services,UAE,Dubai,takaful-re@takaful-re.ae,www.takaful-re.ae,P.O.Box 211181,Tel: +971 4-319-9234,
Tameer Holding Company,Real Estate,UAE,Sharjah,info@tameer.net,www.tameer.net,Al Sayegh Building,Tel: +971 6-556-0404,
Tamkeen,Services,UAE,Dubai,info@tamkeen.ae,www.tamkeen.ae,"Block 2A, Office G39",Tel: +971 4-391-1444,
Tamouh Investments,Real Estate,UAE,Abu Dhabi,,www.tamouh.com,"Abu Dhabi Mall, East Tower",Tel: +971 2-627-3733,
Tamweel,Financial Services,UAE,Dubai,tamweel@tamweel.ae,www.tamweel.ae,Business Avenue Building,Tel: +971 4-294-4400,
Tatweer,Financial Services,UAE,Dubai,,www.tatweerdubai.com,Emirates Tower,Tel: +971 4-330-2020,
Taweelah Asia Power Company,Power and Utilities,UAE,Abu Dhabi,info@atpc.co.ae,www.atpc.ae,Al Taweelah,Tel: +971 2-562-7000,
Team Y&R,Media,UAE,Dubai,dubai@teamyr.com,www.teamyr.com,Century Plaza Building,Tel: +971 4-344-5444,
Teamco International Marine Services,Transport,UAE,Dubai,,,P.O.Box 23595,Tel: +971 6-5321748,
Tebodin Middle East,Construction,UAE,Abu Dhabi,tebodin@emirates.net.ae,www.tebodinme.com,Ahmad Ghanem Mazroui Building,Tel: +971 2-677-8400,
Tech Data,Telecoms and IT,UAE,Dubai,customerservice@techdata.ae,www.techdata.ae,P.O.Box 50718,Tel: +971 4-334-6952,
TechZone Networking Services,Telecoms and IT,UAE,Dubai,inquiry@techzonecs.com,www.techzonecs.com,White Ground Building,Tel: +971 4-329-0499,
Technical Glass and Aluminium Company,Mining and Metals,UAE,Sharjah,hishh008@emirates.net.ae,,P.O.Box 7178,Tel: +971 6-5338211,
Technical Parts Company,Industrial Manufacturing,UAE,Abu Dhabi,tecpts@emirates.net.ae,www.technicalparts.com,P.O.Box 337,Tel: +971 2-6732200,
Technical Readymix Concrete Company,Construction,UAE,Dubai,tremix@emirates.net.ae,www.tremix.ae,P.O.Box 19877,Tel: +971 4-267-3333,
Technical Supplies and Services,Construction,UAE,Abu Dhabi,,,P.O.Box 410,Tel: +971 2-6447912,
Technical Supplies and Services Company,Basic Materials,UAE,Sharjah,tssel@emirates.net.ae,www.tsscuae.com,Head Office & Factory,Tel: +971 6-534-1344,
Technip,Construction,UAE,Abu Dhabi,,,National Bank of Abu Dhabi Tower,Tel: +971 2-632-2307,
Techno Gulf Trading,Industrial Manufacturing,UAE,Dubai,mujahed@emirates.net.ae,www.technogulf.co.ae/,P.O.Box 13847,Tel: +971 4-3477784,
Techno Park,Real Estate,UAE,Dubai,info@tp.ae,www.tp.ae,Dubai Industrial City,Tel: +971 4-332-8835,
Tejari,Telecoms and IT,UAE,Dubai,customerservices@tejari.com,www.tejari.ae,Reuters Building,Tel: +971 4-391-3777,
,,,,marketing@tejari.com,,3rd Floor,Fax: +971 4-391-8082,
Tejoori,Financial Services,UAE,Dubai,info@tejoori.com,www.tejoori.com,-,Tel: +971 4-329-2426,
Telecommunications Regulatory Authority - UAE,Telecoms and IT,UAE,Abu Dhabi,info@tra.ae,www.tra.ae,P.O.Box 26662,Tel: +971 2-621-2222,
Terrazzo,Construction,UAE,Sharjah,terrazzo@emirates.net.ae,www.terrazzoltd.com,P.O.Box 5934,Tel: +971 6-533-3609,
Thales International Middle East,Industrial Manufacturing,UAE,Dubai,thalesme@emirates.net.ae,www.thalesgroup.com,P.O.Box 54339,Tel: +971 4-299-4412,
Thani Corporation,Financial Services,UAE,Dubai,thanicor@emirates.net.ae,,P.O.Box 20107,Tel: +971 4-263-4000,
Thani Murshid Unilever,Conglomerates,UAE,Abu Dhabi,,,Thani Bin Murshid Al Rumaithy Building,Tel: +971 2-673-3837,
The Abu Dhabi Retirement Pensions and Benefits Fund,Government,UAE,Abu Dhabi,,,P.O.Box 3122,Tel: +971 2-626-6660,
The Carlyle Group (Celf Investment Advisers),Financial Services,UAE,Dubai,,,Building 3,Tel: +971 4-427-5600,
The Catevo Group,Media,UAE,Dubai,asiddiqui@catevo.com,,Al Shatha Tower,Tel: +971 4-364-2660,
The Dubai Mall,Real Estate,UAE,Dubai,enquiry@thedubaimall.com,www.thedubaimall.com,"C/O, Emaar Properties, PO Box 9440",Tel: +971 4-367-5588,
The First Group,Real Estate,UAE,Dubai,info@thefirstgroup.com,www.thefirstgroup.com,2601 Sheick Essa Tower,Tel: +971 4-321-2886,
The Group,Financial Services,UAE,Sharjah,,,-,,
The National Investor,Financial Services,UAE,Abu Dhabi,,www.tni.ae,TNI Tower,Tel: +971 2-619-2300,
The Rezidor Hotel Group,Travel and Tourism,UAE,Dubai,sales.dubai@rezidor.com,,Building 7,Tel: +971 4-390-0070,
The Swatch Group,Consumer Goods,UAE,Dubai,,www.swatchgroup.com,P.O.Box 13001,Tel: +971 4-330-0455,
The Walk,Real Estate,UAE,Dubai,info@jumeirahbeachresidence.com,,"Jumeirah Beach, C/O Dubai Properties, PO Box 500272",Tel: +971 4-390-0095,
,,,,thewalk@jbr.ae,,,Tel: +971 4-391-1114,
Thermo,Construction,UAE,Dubai,thermo@emirates.net.ae,,P.O.Box 10664,Tel: +971 4-340-0008,
Thomas Bennett Gulf,Mining and Metals,UAE,Dubai,,,Sheikh Zayed Road,Tel: +971 4-3381919,
Thomas Cook Al Rostamani,Travel and Tourism,UAE,Dubai,,www.tcart-me.com,P.O.Box 14738,Tel: +971 4-295-6777,
,,,,tcartdr@al-rost.co.ae,,,Fax: +971 4-295-7445,
Thomas Cook Al Rostamani Exchange,Financial Services,UAE,Dubai,,www.alrostamaniexchange.com,P.O.Box 10072,Tel: +971 4-222-3564,
,,,,tcookalr@emirates.net.ae,,,Tel: +971 4-227-9199,
Thomsun Group,Conglomerates,UAE,Dubai,info@thomsun.ae,www.thomsun.ae,P.O.Box 6419,Tel: +971 4-262-6261,
Three Stars Foam Factory,Consumer Goods,UAE,Sharjah,tsff@emirates.net.ae,www.sleepfine.com,Al Meena Street,Tel: +971 6-543-7160,
Thrifty Car Rental,Travel and Tourism,UAE,Dubai,info@thriftyuae.ae,www.thriftyuae.com,Arenco Building,Tel: +971 4-337-0743,
,,,,thrifty@emirates.net.ae,,Zabeel Road,Fax: +971 4-334-5364,
Thumbay Group,Conglomerates,UAE,Ajman,thumbayi@emirates.net.ae,www.thumbay.com,"Gulf Medical College Ajman,",Tel: +971 6-743-1333,
Thuraya Satellite Telecommunications Company,Telecoms and IT,UAE,Abu Dhabi,helpline@thuraya.com,www.thuraya.com,Burj Al Thuraya,Tel: +971 2-642-2222,
ThyssenKrupp,Industrial Manufacturing,UAE,Dubai,thyssenkrupp@tkmeo.ae,www.thyssenkrupp.com,P.O.Box 500467,Tel: +971 4-332-7878,
Tiara Residence,Travel and Tourism,UAE,Dubai,tiararesidence@astecoproperty.com,www.tiararesidence.com,Palm Jumeirah,Tel: +971 4-403-7700,
Tidalmarine Engineering,Construction,UAE,Fujairah,tidalmarine@eim.ae,,National Bank of Dubai Building,Tel: +971 9-222-6512,
Tidewater Marine International,Transport,UAE,Dubai,twdubai@emirates.net.ae,www.tdw.com,P.O.Box 24981,Tel: +971 4-8816400,
Tiebo Middle East,Oil and Gas,UAE,Abu Dhabi,tiebo@tiebome.ae,,GIBCA Tower,Tel: +971 2-627-7702,
Tiger Real Estate,Real Estate,UAE,Dubai,info@tiger-realestate.com,www.tiger-realestate.com,P.O.Box 15620,Tel: +971 4-331-7767,
Tiger Steel Engineering,Mining and Metals,UAE,Sharjah,tse@tiger-group.com,www.tiger-group.com/tse,P.O.Box 6169,Tel: +971 6-533-0775,
Toledo Contracting,Construction,UAE,Abu Dhabi,info@toledo.ae,www.toledo-contracting.com,Sayyah Al Qubaisi Building,Tel: +971 2-644-8700,
Top Oilfield Engineering Services,Oil and Gas,UAE,Sharjah,toes@emirates.net.ae,,P.O.Box 5391,Tel: +971 6-543-7727,
Topaz Energy and Marine,Industrial Manufacturing,UAE,Dubai,team@teamdxb.com,www.topazworld.com,P.O.Box 12068,Tel: +971 4-339-1351,
Toshiba Corporation,Consumer Goods,UAE,Dubai,info@tgfz.com,www.toshibauae.com,Toshiba Gulf Building,Tel: +971 4-881-7789,
Total,Oil and Gas,UAE,Abu Dhabi,,,East Tower,Tel: +971 2-698-6332,
Total Abu Al Bukhoosh,Oil and Gas,UAE,Abu Dhabi,total.abk@totalfinaelf.com,,P.O.Box 4058,Tel: +971 2-698-6666,
Total Lubricants Middle East,Oil and Gas,UAE,Dubai,elfuae@emirates.net.ae,,P.O.Box 14871,Tel: +971 4-294-5168,
,,,,tlmedxb@emirates.net.ae,,,Tel: +974 4-294-5800,
Tourism Development and Investment Company,Travel and Tourism,UAE,Abu Dhabi,info@saadiyat.ae,,P.O.Box 126888,Tel: +971 2-444-3000,
Town Centre Management,Real Estate,UAE,Dubai,,www.dubailagoon.com,Al Saaed Tower 2,Tel: +971 4-295-7575,
,,,,info@dubailagoon.com,,Office 3501,Tel: +971 4-321-7990,
Trade House Incorporated,Construction,UAE,Sharjah,,,P.O.Box 1829,Tel: +971 6-559-3745,
Tradeline Company,Basic Materials,UAE,Dubai,mail@tradelinellc.com,www.tradelinellc.com,Office Tower,Tel: +971 4-221-9086,
Trading Enterprises,Automotive,UAE,Dubai,tradingent@alfuttaim.co.ae,www.tradingenterprises.com,P.O.Box 5628,Tel: +971 4-295-4246,
Trans Gulf Electro-Mechanical,Construction,UAE,Dubai,response@transgulfdubai.com,www.transgulfdubai.com,P.O.Box 2432,Tel: +971 4-266-4661,
,,,,tgemdxb@emirates.net.ae,,,Tel: +971 4-266-4662,
Transworld Group,Transport,UAE,Dubai,,,P.O.Box 7234,Tel: +971 4-336-0414,
Travco Dubai,Travel and Tourism,UAE,Dubai,travco@emirates.net.ae,www.travcotravel.com,Reem Building,Tel: +971 4-336-6643,
Trident International Holdings,Real Estate,UAE,Dubai,info@tihglobal.com,www.tihglobal.com,Gate Number 5,Tel: +971 4-883-0555,
Triveni Trading Company,Industrial Manufacturing,UAE,Sharjah,trevipak@emirates.net.ae,www.triveni.co.ae,P.O.Box 22414,Tel: +971 6-5322357,
