Company Name,Sector,Country,City,Email,Website,Address,Tel/Fax,
Oryx Real Estate,Real Estate,UAE,Dubai,info@oryxrealestate.com,www.oryxrealestate.com,P.O.Box 115431,Tel: +971 4-351-5770,
,,,,,,,Fax: +971 4-351-5772,
Osool Finance Company,Financial Services,UAE,Dubai,,www.osool.com,P.O.Box 14090,Tel: +971 4-273-7000,
,,,,,,,Fax: +971 4-706-6966,
Osram Middle East,Consumer Goods,UAE,Dubai,osram@emirates.net.ae,www.osrammiddleeast.com,Jebel Ali,Tel: +971 4-881-3767,
,,,,,,P.O.Box 17476,Fax: +971 4-881-3769,
Otac Contracting Company,Construction,UAE,Dubai,,,Real Estate Building,Tel: +971 4-2664184,
,,,,,,Al Ittihad Road,Fax: 04-2662564,
,,,,,,P.O.Box 2925,,
Overseas Ast,Construction,UAE,Dubai,astdxb@emirates.net.ae,www.overseas-ast.com,P.O.Box 350,Tel: +971 4-338-1400,
,,,,,,,Fax: +971 4-338-6131,
Overseas Cans and Containers,Mining and Metals,UAE,Sharjah,canlines@emirates.net.ae,,P.O.Box 40482,Tel: +971 6-5339232,
,,,,,,,Fax: 06-5330598,
Overseas Development Company,Transport,UAE,Dubai,,www.overseas-global.com,"3rd Floor, Suite 305",Tel: +971 4-286-9888,
,,,,,,Al Garhoud District,Fax: +971 4-282-7268,
Overseas Gulf Contracting Company,Construction,UAE,Abu Dhabi,jameelogc@emirates.net.ae,,P.O.Box 25968,Tel: +971 2-6323644,
,,,,,,,Tel: +971 2-6339843,
,,,,,,,Fax: 02-6340870,
PCFC Sukuk,Other,UAE,Dubai,,,"C/O, Ports Customs and Free Zone Corporation, PO Box 17000, Dubai, United Arab Emirates",Tel: +971 4-881-2222,
,,,,,,,Fax: +971 4-881-0128,
PHD Middle East,Media,UAE,Dubai,infodubai@phdnetwork.com,,Al Thuraya Tower 1,Tel: +971 4-360-4141,
,,,,,,19th Floor,Fax: +971 4-368-8158,
,,,,,,Dubai Media City,,
,,,,,,P.O.Box 121428,,
PIH Services Middle East,Oil and Gas,UAE,Dubai,sales@pihme.com,www.pihme.com,P.O.Box 62574,Tel: +971 4-3244234,
,,,,,,,Fax: +971 4-3244121,
PKF The Consulting House,Services,UAE,Dubai,info@pkf-tch.com,www.pkf-tch.com,Building No.10,Tel: +971 4-391-0025,
,,,,,,Office No.142,Fax: +971 4-390-9549,
,,,,,,Dubai Media City,,
,,,,,,P.O.Box 502294,,
PLS Pipeline Services,Mining and Metals,UAE,Abu Dhabi,plsuae@emirates.net.ae,,P.O.Box 4500,Tel: +971 2-5554513,
,,,,,,,Fax: 02-5553993,
PWC Logistics UAE,Transport,UAE,Dubai,uae@pwclogistics.com,www.pwclogistics.com,"Roundabout 6, Jebel Ali Free Zone",Tel: +971 4-881-8121,
,,,,,,P.O.Box 17713,Fax: +971 4-881-4345,
Palm Beach Hotel,Travel and Tourism,UAE,Dubai,palmbhtl@emirates.net.ae,,Khalid Ibn Al Waleed Street,Tel: +971 4-3931999,
,,,,,,P.O.Box 5822,Fax: 04-3933311,
Palm District Cooling,Power and Utilities,UAE,Dubai,,www.palmdistrictcooling.com,Al Moosa Tower 2,Tel: +971 4-332-0227,
,,,,,,28th floor,Fax: +971 4-332-0228,
,,,,,,Sheikh Zayed Road,,
,,,,,,P.O.Box 116192,,
Palm Water,Power and Utilities,UAE,Dubai,info@palmwater.ae,,Building 4,Tel: +971 4-360-9988,
,,,,,,Room 409,Fax: +971 4-360-8879,
,,,,,,Sheikh Zayed Road,,
,,,,,,Emaar Business Park,,
,,,,,,P.O.Box 211908,,
Pan Arab Research Center,Services,UAE,Dubai,parcmain@emirates.net.ae,www.arabiandemographics.com/,P.O.Box 14680,Tel: +971 4-3344080,
,,,,,,,Tel: +971 4-3376696,
,,,,,,,Fax: +971 4-3344456,
Pan Gulf Construction (Dubai),Construction,UAE,Dubai,,,P.O.Box 5710,Tel: +971 4-3450398,
,,,,,,,Tel: +971 4-3450823,
,,,,,,,Fax: 04-3450713,
Pan World Travels,Travel and Tourism,UAE,Dubai,dxbpanwt@emirates.net.ae,,P.O.Box 24775,Tel: +971 4-334-6699,
,,,,,,,Fax: +971 4-337-7992,
Panasonic Marketing Middle East,Consumer Goods,UAE,Dubai,,www.panasonic.co.ae,Jebel Ali,Tel: +971 4-881-9880,
,,,,,,P.O.Box 17985,Fax: +971 4-881-4311,
Paramount Computer Systems,Telecoms and IT,UAE,Dubai,,www.pcsgulf.com,Building 1,Tel: +971 4-391-8600,
,,,,,,Office 102,Fax: +971 4-391-8608,
,,,,,,Dubai Internet City,,
,,,,,,P.O.Box 25703,,
Paris Gallery,Consumer Goods,UAE,Sharjah,parisgal@emirates.net.ae,www.uae-parisgallery.com,P.O.Box 55437,Tel: +971 6-574-4000,
,,,,,,,Fax: +971 6-574-4777,
Parsons Brinckerhoff Middle East,Construction,UAE,Dubai,,,P.O.Box 4512,Tel: +971 4-335-0555,
,,,,,,,Fax: +971 4-335-3992,
Parsons International Limited,Construction,UAE,Abu Dhabi,parsons@emirates.net.ae,www.parsons.com,National Bank of Bahrain Building,Tel: +971 2-614-2416,
,,,,,,16th Floor,Fax: +971 2-621-8984,
,,,,,,Hamdan Street,,
,,,,,,P.O.Box 5498,,
Partnership Advertising,Media,UAE,Dubai,info@partnershipme.com,www.partnershipme.com,Liberty Tower,Tel: +971 4-282-0044,
,,,,,,3rd Floor,Fax: +971 4-282-2900,
,,,,,,Al Garhoud Street,,
,,,,,,P.O.Box 35516,,
PathFinder Energy,Oil and Gas,UAE,Dubai,pfdubai@pathfinderlwd.com ,,"Oilfields Supply Center, Building B30",Tel: +971 4-883-4981,
,,,,,,Jebel Ali Free Zone,Fax: +971 4-883-4981,
,,,,,,P.O.Box 1518,,
Pauwels Middle East Trading and Contracting,Industrial Manufacturing,UAE,Sharjah,pme@emirates.net.ae,,P.O.Box 5730,Tel: +971 6-5740313,
,,,,,,,Fax: 06-5740131,
Paving Stones Company,Construction,UAE,Al Ain,pasco@eiem.ae,www.pasco.ae,Faydah Road,Tel: +971 3-783-8173,
,,,,pasco@pasco.ae.com,,Al Ain Industrial Area,Fax: +971 3-783-8710,
,,,,,,P.O.Box 15604,,
Peacock International Company,Consumer Goods,UAE,Dubai,peacock@emirates.net.ae,,P.O.Box 50544,Tel: +971 4-3374200,
,,,,,,,Fax: 04-3353779,
Pencol International,Construction,UAE,Abu Dhabi,mail@penspen-uae.com,,P.O.Box 46562,Tel: +971 2-6792526,
,,,,,,,Fax: +971 2-6780913,
Penguin Engineering,Construction,UAE,Dubai,pengeng@eim.ae,www.penguindubai.com,P.O.Box 6599,Tel: +971 4-331-9960,
,,,,,,,Fax: +971 4-331-7192,
PeopleSoft Middle East,Telecoms and IT,UAE,Dubai,,,Dubai Internet City,Tel: +971 4-3901800,
,,,,,,P.O.Box 500350,Fax: +971 4-3904555,
PepsiCo Beverages International,Agriculture and Food,UAE,Dubai,,www.pepsiarabia.com,P.O.Box 11330,Tel: +971 4-3971666,
,,,,,,,Fax: +971 4-397-2048,
Petrochem Middle East,Basic Materials,UAE,Dubai,info@petrochem.com,www.petrocheme.com,City Tower 2,Tel: +971 4-332-9192,
,,,,,,16th Floor,Fax: +971 4-332-9200,
,,,,,,Sheikh Zayed Road,,
,,,,,,P.O.Box 23910,,
Petrofac Limited,Construction,UAE,Sharjah,petrofac@petrofac.ae,www.petrofac.com/,"205 Holland Park Avenue, London W11 4XB, United Kingdom",Tel: +44 20-7471-3500,
,,,,,,,Tel: +971 6-574-0999,
,,,,,,"PO Box 23467, Sharjah, United Arab Emirates",Fax: +44 20-7371-4312,
,,,,,,P.O.Box 23467,Fax: +971 6-574-0099,
Petroleum Engineering and Construction Establishment,Construction,UAE,Abu Dhabi,alrubaya@emirates.net.ae,,P.O.Box 3262,Tel: +971 2-6271141,
,,,,,,,Tel: +971 2-6272000,
,,,,,,,Fax: 02-6272001,
Philip Morris Services,Agriculture and Food,UAE,Dubai,,www.philipmorrisinternational.com,P.O.Box 8203,Tel: +971 4-352-2080,
,,,,,,,Fax: +971 4-352-0782,
Philips Electronics Middle East and Africa,Conglomerates,UAE,Dubai,,,P.O.Box 9269,Tel: +971 4-309-5114 (Medical Systems),
,,,,,,,Tel: +971 4-335-3666,
,,,,,,,Fax: +971 4-309-5100 (Medical Systems),
,,,,,,,Fax: +971 4-335-3999,
Phoenix Aviation,Transport,UAE,Sharjah,phoenix1@emirates.net.ae,www.phoenixuae.com,"Saif Zone, Sharjah International Airport",Tel: +971 6-557-2522,
,,,,,,P.O.Box 7801,Fax: +971 6-557-2523,
Planet Group,Conglomerates,UAE,Dubai,planet@emirates.net.ae,,Abu Al Ghool Building,Tel: +971 4-282-2199,
,,,,,,Airport Road,Fax: + 971 4-282-6867,
,,,,,,P.O.Box 55645,,
Planet Optical Disc,Consumer Goods,UAE,Dubai,sd@pod.co.ae,www.pod.ae,P.O.Box 31108,Tel: +971 4-299-5050,
,,,,,,,Fax: +971 4-299-4610,
Plug-ins Electronix,Consumer Goods,UAE,Dubai,,www.plug-ins.cc,-,Tel: +971 4-282-5995,
,,,,,,,Fax: +971 4-283-1271,
Pluto Airlines,Transport,UAE,Sharjah,pluto@emirates.net.ae,,P.O.Box 1842,Tel: +971 6-562-3666,
,,,,,,,Fax: +971 6-562-4333,
Polycon Gulf,Basic Materials,UAE,Abu Dhabi,polycon@emirates.net.ae,,Musafah,Tel: +971 2-554-0360,
,,,,,,P.O.Box 8501,Tel: +971 2-631-8048,
,,,,,,,Fax: +971 2-554-0361,
Porsche Middle East,Automotive,UAE,Dubai,info@porsche-me.ae,www.me.porsche.com,P.O.Box 54299,Tel: +971 4-299-5911,
,,,,,,,Fax: +971 4-299-4911,
Port of Fujairah,Transport,UAE,Fujairah,fujport@emirates.net.ae,www.fujairahport.com/,P.O.Box 787,Tel: +971 9-2228800,
,,,,,,,Fax: 09-2228555,
,,,,,,,Fax: 09-2228811,
Ports Customs and Free Zone Corporation,Government,UAE,Dubai,customersd@dxbcustoms.gov.ae,www.ehss.ae,Ports Customs and Free Zone Corporation Building,Tel: +971 4-345-5555,
,,,,,,Mina Road,Fax: +971 4-345-0659,
,,,,,,P.O.Box 63,,
Power Transmission (Gulf),Construction,UAE,Abu Dhabi,ptgulg@emirates.net.ae,,P.O.Box 376,Tel: +971 2-6767628,
,,,,,,,Fax: +971 2-6767629,
Prakash Trading Company,Industrial Manufacturing,UAE,Dubai,info@ptc.ae,www.ptc.ae,Al Ramoul Rashidya Street,Tel: +971 4-286-3363,
,,,,,,P.O.Box 778,Fax: +971 4-286-3559,
Precision Dies and Tools Manufacturing Company,Mining and Metals,UAE,Dubai,pdtmc@emirates.net.ae,,Sheikh Zayed Road,Tel: +971 4-3472989,
,,,,,,P.O.Box 8597,Tel: +971 4-3480989,
,,,,,,,Fax: 04-3472128,
Prefab Building Industries Company,Construction,UAE,Dubai,pbidubai@emirates.net.ae,,Awir Industrial Area,Tel: +971 4-3330012,
,,,,,,P.O.Box 11072,Fax: 04-3330200,
Premier Automotive Group,Automotive,UAE,Dubai,info@premier-automotive-group.com,,Sheikh Zayed Road,Tel: +971 4-332-7377,
,,,,,,32588,Fax: +971 4-331-3839,
Premier Motors,Automotive,UAE,Abu Dhabi,info@altayer-motors.com,,Crescent Tower,Tel: +971 2-691-7000,
,,,,,,Ground Floor,Fax: +971 2-681-5598,
,,,,,,Electra Street,,
,,,,,,Al Khalidiyah Area,,
,,,,,,P.O.Box 35660,,
PricewaterhouseCoopers UAE,Services,UAE,Dubai,pwc.emirates@ae.pwcglobal.com,,Emirates Tower,Tel: +971 4-304-3100,
,,,,,,Level 40,Fax: +971 4-330-4100,
,,,,,,Sheikh Zayed Road,,
,,,,,,P.O.Box 11987,,
Prime Emirates,Financial Services,UAE,Abu Dhabi,prime@primeemirates.ae,www.primeemirates.ae,First Gulf Bank Building,Tel: +971 2-691-0800,
,,,,,,Mezzanine Floor,Fax: +971 2-667-0907,
,,,,,,Zayed First Street,,
,,,,,,Khalidiya,,
,,,,,,P.O.Box 60355,,
Priority Real Estate,Real Estate,UAE,Dubai,info@prioritydubai.com,www.prioritydubai.com,Sondos Tower,Tel: +971 4-343-4433,
,,,,,,Sheikh Zayed Road,Fax: +971 4-343-9177,
,,,,,,P.O.Box 5050,,
Prismo Gulf Establishment,Construction,UAE,Abu Dhabi,prismo@emirates.net.ae,,P.O.Box 367,Tel: +971 2-5555939,
,,,,,,,Fax: 02-5559442,
Private Property Management,Real Estate,UAE,Abu Dhabi,ppmgt@ppm.ae,,P.O.Box 3251,Tel: +971 2-634-6000,
,,,,,,,Fax: +971 2-634-6688,
Process Automation Consultants and Systems Integrators,Construction,UAE,Dubai,info@pracsi.com,www.pracsi.com/,P.O.Box 53163,Tel: +971 4-2868682,
,,,,,,,Fax: +971 4-2868681,
Procter and Gamble Gulf,Consumer Goods,UAE,Dubai,,,"Gate 7, Junction 12",Tel: +971 4-806-4444,
,,,,,,Jebel Ali Free Zone,Fax: +971 4-806-4400,
,,,,,,P.O.Box 330660,,
Promax,Media,UAE,Dubai,info@promax.ae,www.promaxme.com,Al Garhoud Building,Tel: +971 4-282-6411,
,,,,,,Suite 202,Fax: +971 4-283-0208,
,,,,,,Garhoud Street,,
,,,,,,P.O.Box 62106,,
Promedia Systems,Telecoms and IT,UAE,Dubai,,www.promediasystems.com,P.O.Box 37560,Tel: +971 4-338-8812,
,,,,,,,Fax: +971 4-338-8012,
Promoseven Weber Shandwick,Media,UAE,Dubai,promosevenpr@promoseven.com,,Emarat Atrium,Tel: +971 4-321-0077,
,,,,,,3rd Floor,Fax: +971 4-321-1711,
,,,,,,Sheikh Zayed Road,,
,,,,,,P.O.Box 50197,,
Publicis-Graphics,Media,UAE,Dubai,info@publicisgraphics.ae,www.publicisgraphics.com,Al Ghurair Center,Tel: +971 4-222-2231,
,,,,,,10th Floor,Fax: +971 4-222-6360,
,,,,,,Al Riqqa Street,,
,,,,,,Deira,,
,,,,,,P.O.Box 11853,,
Pure Helium (Gulf),Basic Materials,UAE,Dubai,helium@emirates.net.ae,,Jebel Ali Free Zone,Tel: +971 4-8816001,
,,,,purehelm@emirates.net.ae,,P.O.Box 16848,Fax: 04-8816323,
Q Energy,Oil and Gas,UAE,Abu Dhabi,,www.qenergy.ae,P.O.Box 43562,Tel: +971 2-672-4477,
,,,,,,,Fax: +971 2-672-4448,
QGM Group,Construction,UAE,Sharjah,admin@qgmgroup.com,www.qgmgroup.ae,QGM Building,Tel: +971 6-526-0180,
,,,,,,Hamariya Free Zone,Fax: +971 6-526-0182,
,,,,,,P.O.Box 41834,,
Qasco Dubai Steel,Mining and Metals,UAE,Dubai,info@qascodubai.com,www.qascodubai.com,Sheikh Zayed Road,Tel: +971 4-883-2020,
,,,,,,Jebel Ali Free Zone,Fax: +971 4-883-4220,
,,,,,,P.O.Box 18255,,
Qimat Al Tameer Company,Real Estate,UAE,Dubai,,,-,,
Quebeisi SGB,Construction,UAE,Sharjah,,,P.O.Box 5682,Tel: +971 2-5554129,
,,,,,,,Fax: 02-5555112,
R Holdings,Financial Services,UAE,Dubai,info@rholdings.ae,www.rholdings.ae,P.O.Box 73310,Tel: +971 50-465-0980,
,,,,,,,,
RAK Airways,Transport,UAE,Ras Al Khaimah,info@rakairways.com,www.rakairways.com,RAK Free Zone,Tel: +971 7-207-5000,
,,,,,,P.O.Box 31457,Fax: +971 7-244-7387,
RAK Ceramics,Construction,UAE,Ras Al Khaimah,rakceram@emirates.net.ae ,www.rakceramics.com,P.O.Box 4714,Tel: +971 7-244-5046,
,,,,,,,Fax: +971 7-244-5270,
RAK Education Company,Services,UAE,Ras Al Khaimah,,,Ras Al Khaimah Free Trade Zone,Tel: +971 7-227-7888,
,,,,,,,Fax: +971 7-227-7887,
RAK Investment Authority,Financial Services,UAE,Ras Al Khaimah,enquiry@rakinvestmentauthority.com,www.rakinvestmentauthority.com,-,Tel: +971 7-244-5125,
,,,,rakto@rakinvestmentauthority.com,,,Tel: +971 7-244-6533,
,,,,,,,Fax: +971 7-244-5270,
RAK Petroleum,Oil and Gas,UAE,Ras Al Khaimah,info@rakpetroleum.ae,www.rakpet.com,United Insurance Company Building,Tel: +971 7-205-7777,
,,,,,,2nd Floor,Fax: +971 7-205-7778,
,,,,,,Main Street,,
,,,,,,P.O.Box 1223,,
RAK Porcelain,Consumer Goods,UAE,Ras Al Khaimah,rakporcelain@rakceram.com,www.rakporcelain.com,P.O.Box 30113,Tel: +971 7-244-5046,
,,,,,,,Fax: +971 7-244-5270,
RAK Properties,Real Estate,UAE,Ras Al Khaimah,info@rakproperties.net,www.rakproperties.net,National Bank of Abu Dhabi Building,Tel: +971 7-205-6200,
,,,,,,2nd Floor,Tel: +971 7-228-4777,
,,,,,,Corniche Al Kwasem Street,Tel: +971 7-233-0004,
,,,,,,P.O.Box 31113,Fax: +971 7-227-2444,
,,,,,,,Fax: +971 7-233-1155,
RAKEEN Development,Real Estate,UAE,Ras Al Khaimah,sales@rakeen.com,www.rakeen.com,RAK Airways Building,Tel: +971 7-244-6562,
,,,,,,4th Floor,Fax: +971 7-244-6561,
,,,,,,Al Jazeera Al Hamra Road,,
,,,,,,P.O.Box 6374,,
ROTO Packing Materials Industry Company,Basic Materials,UAE,Dubai,rotopack@emirates.net.ae,,Sheikh Zayed Road,Tel: +971 4-3470399,
,,,,,,P.O.Box 53193,Fax: 04-3471775,
RSP Group (merged),Services,UAE,Dubai,,,Capricorn Tower,Tel: +971 4-329-1234,
,,,,,,Sheikh Zayed Road,Fax: +971 4-329-1223,
,,,,,,P.O.Box 75054,,
RSVP Marketing and Communication,Media,UAE,Dubai,rsvp-mc@emirates.net.ae,www.rsvp-mc.com,City Tower2,Tel: +971 4-332-2255,
,,,,,,20th Floor,Fax: +971 4-331-0483,
,,,,,,Sheikh Zayed Road,Fax: +971 4-332-2324,
,,,,,,P.O.Box 28191,,
Radisson SAS Dubai Deira Creek,Travel and Tourism,UAE,Dubai,,www.deiracreek.dubai.radissonsas.com,Bani Yas Road,Tel: +971 4-222-7171,
,,,,,,P.O.Box 476,Fax: +971 4-228-4777,
Radisson SAS Hotel Dubai Media City,Travel and Tourism,UAE,Dubai,info.dubai@radissonsas.com,www.radisson.com/dubaiae ,City Center,Tel: +971 4-366-9111,
,,,,,,Dubai Media City,Fax: +971 4-361-1011,
,,,,,,P.O.Box 211723,,
Radisson SAS Resort Sharjah,Travel and Tourism,UAE,Sharjah,rdsasshj@emirates.net.ae,,P.O.Box 3527,Tel: +971 6-565-7777,
,,,,,,,Fax: +971 6-565-0090,
Rais Hassan Saadi Group,Conglomerates,UAE,Dubai,rhsgrp@rhsgroup.com,www.rhsgroup.com,Rais Hassan Saadi Building,Tel: +971 4-352-1515,
,,,,,,Al Mankhool Road,Fax: +971 4-352-6412,
,,,,,,P.O.Box 7,,
Raknor,Construction,UAE,Ras Al Khaimah,,,P.O.Box 883,Tel: +971 7-2668351,
,,,,,,,Fax: 07-2668910,
Ramada Continental Hotel,Travel and Tourism,UAE,Dubai,ramadadb@emirates.net.ae ,www.ramadacontinental.com,P.O.Box 31999,Tel: +971 4-266-2666,
,,,,,,,Fax: +971 4-266-8887,
Ramada Hotel Dubai,Travel and Tourism,UAE,Dubai,rhddxb@emirates.net.ae,www.ramadadubai.com,P.O.Box 7979,Tel: +971 4-351-9999,
,,,,,,,Fax: +971 4-352-1033,
Ramee Group of Hotels,Travel and Tourism,UAE,Dubai,rameedxb@emirates.net.ae,www.ramee-group.com/,P.O.Box 55808,Tel: +971 4-396-3888,
,,,,,,,Fax: +971 4-396-4080,
Ramesh and Associates,Construction,UAE,Dubai,rmlakhia@emirates.net.ae,,P.O.Box 2314,Tel: +971 4-3524135,
,,,,,,,Fax: 04-3523450,
Ranya Trading Company,Industrial Manufacturing,UAE,Sharjah,,,P.O.Box 1433,Tel: +971 4-3472368,
,,,,,,,Fax: 04-3472321,
Rapid Metal Developments,Construction,UAE,Sharjah,rmd.uae@rmdformwork.com,,P.O.Box 5801,Tel: +971 6-5534173,
,,,,,,,Fax: 06-5534327,
Raqmiyat,Telecoms and IT,UAE,Dubai,,www.raqmiyat.com,P.O.Box 8547,Tel: +971 4-295-9606,
,,,,,,,Fax: +971 4-295-9515,
Ras Al Khaimah Cement Company,Construction,UAE,Ras Al Khaimah,rakcc@eim.ae,www.rakcement.ae,P.O.Box 2499,Tel: +971 7-266-0111,
,,,,,,,Fax: +971 7-266-0006,
Ras Al Khaimah Company for White Cement and Construction Materials,Construction,UAE,Ras Al Khaimah,whitecement@rakwhitecement.ae,www.rakwhitecement.ae,Khor Khweir Area,Tel: +971 7-266-8888,
,,,,,,P.O.Box 1492,Fax: +971 7-266-8866,
Ras Al Khaimah Free Trade Zone,Real Estate,UAE,Ras Al Khaimah,inquiry@rakftz.com,www.rakftz.com,Al Nakheel Area,Tel: +971 7-204-1111,
,,,,,,P.O.Box 10055,Tel: +971 7-228-0889,
,,,,,,,Fax: +971 7-228-0859,
Ras Al Khaimah Fuelling Service Company,Oil and Gas,UAE,Ras Al Khaimah,,,P.O.Box 4881,Tel: +971 7-2448112,
,,,,,,,Fax: 07-2448369,
Ras Al Khaimah Gas Commission,Oil and Gas,UAE,Ras Al Khaimah,info@rakgas.ae,www.rakgas.ae,Al Seer Building,Tel: +971 7-227-7555,
,,,,rakgas@emirates.net.ae,,5th Floor,Fax: +971 7-228-7333,
,,,,,,Oman Street,,
,,,,,,Al Nakheel Area,,
,,,,,,P.O.Box 434,,
Ras Al Khaimah Hotel,Travel and Tourism,UAE,Ras Al Khaimah,rakhotel@emirates.net.ae,www.rak-hotel.co.ae,P.O.Box 56,Tel: +971 7-236-2999,
,,,,,,,Fax: +971 7-236-2990,
Ras Al Khaimah International Airport,Transport,UAE,Ras Al Khaimah,rktod@emirates.net.ae,www.rakairport.com,P.O.Box 501,Tel: +971 7-244-8111,
,,,,,,,Fax: +971 7-244-8199,
Ras Al Khaimah Maritime and Mercantile International,Transport,UAE,Ras Al Khaimah,rmmi@emirates.net.ae,,P.O.Box 4888,Tel: +971 7-2281701,
,,,,,,,Tel: +971 7-2282877,
,,,,,,,Fax: 07-2283646,
Ras Al Khaimah National Insurance Company,Financial Services,UAE,Ras Al Khaimah,rakinsurance@raknicho.ae,,P.O.Box 506,Tel: +971 7-227-3000,
,,,,,,,Fax: +971 7-228-8500,
Ras Al Khaimah Plastics Establishment,Basic Materials,UAE,Ras Al Khaimah,plastics@emirates.net.ae,www.plastics.co.ae/,P.O.Box 838,Tel: +971 7-2445777,
,,,,,,,Fax: 07-2445425,
Ras Al Khaimah Port Services,Transport,UAE,Ras Al Khaimah,mspa243@emirates.net.ae,www.rakairport.com,P.O.Box 501,Tel: +971 7-244-8111,
,,,,,,,Fax: +971 7-244-8199,
Ras Al Khaimah Poultry and Feeding Company,Agriculture and Food,UAE,Ras Al Khaimah,rapco@emirates.net.ae,www.rakpoultry.com,P.O.Box 184,Tel: +971 7-246-2222,
,,,,,,,Fax: +971 7-246-2220,
Ras Al Khaimah Rock Company,Construction,UAE,Ras Al Khaimah,rakrock@emirates.net.ae,,Khor Khwair,Tel: +971 7-266-8251,
,,,,,,P.O.Box 86,Fax: +971 7-266-8994,
Rasasi Perfumes Industry,Consumer Goods,UAE,Dubai,rasasi@emirates.net.ae,www.rasasi.com/,Jebel Ali,Tel: +971 4-8816655,
,,,,,,P.O.Box 16878,Fax: +971 4-8816429,
Rashid Al Owais Engineering and Consulting,Construction,UAE,Sharjah,,,P.O.Box 1085,Tel: +971 6-5724422,
,,,,,,,Fax: 06-5724466,
Rashid Hospital,Healthcare,UAE,Dubai,,,Al Maktoum Street,Tel: +971 4-337-1111,
,,,,,,P.O.Box 4545,Tel: +971 4-337-4000,
,,,,,,,Fax: +971 4-331-1222,
Rasmala CBD Asset Management,Financial Services,UAE,Dubai,,,"C/O Rasmala Investments, The Exchange Building, Level 6, Dubai International Financial Center, P.O. Box 31145",Tel: +971 4-330-3433,
,,,,,,,Fax: +971 4-330-3438,
Rasmala Financial Brokerage,Financial Services,UAE,Dubai,info@rasmalabrokerage.com,www.rasmalabrokerage.com,Emirates Towers Offices,Tel: +971 4 330-1414 (trading),
,,,,,,11th Floor,Tel: +971 4-330-1112,
,,,,,,P.O.Box 122782,Fax: +971 4-330-1411,
Rasmala Investments,Financial Services,UAE,Dubai,info@rasmala.com,www.rasmala.com,The Exchange Building,Tel: +971 4-363-5600,
,,,,,,Level 6,Fax: +971 4-363-5645,
,,,,,,Dubai International Financial Center,,
,,,,,,P.O.Box 31145,,
Rasmala Investments (Saudi Arabia),Financial Services,UAE,Dubai,,,"C/O, Rasmala Investments, PO Box 31145, Dubai, United Arab Emirates",Tel: +971 4-330-3433,
,,,,,,,Fax: +971 4-330-3438,
Rawabi Emirates,Agriculture and Food,UAE,Dubai,rawabi@emirates.net.ae,www.emiratesrawabi.com,P.O.Box 50368,Tel: +971 4-289-2123,
,,,,,,,Fax: +971 4-289-2494,
Ready Mix Beton Abu Dhabi,Construction,UAE,Abu Dhabi,,,P.O.Box 3610,Tel: +971 2-633-7580,
,,,,,,,Fax: +971 2-633-3715,
Ready Mix Beton Dubai,Construction,UAE,Dubai,rmbd@emirates.net.ae,,P.O.Box 51804,Tel: +971 4-347-2227,
,,,,,,,Fax: +971 4-347-3684,
Readymix Gulf,Construction,UAE,Dubai,gulfrmc@emirates.net.ae,,Al Quoz Industrial Area,Tel: +971 4-347-4123,
,,,,,,P.O.Box 52942,Fax: +971 4-347-4552,
Real Estate Bank - UAE,Financial Services,UAE,Abu Dhabi,reb@realestatebank.ae,,Abu Dhabi Islamic Bank Building,Tel: +971 2-632-1212,
,,,,,,10th Floor,Fax: +971 2-632-8844,
,,,,,,Najda Street,,
,,,,,,P.O.Box 51515,,
Real Estate Department,Real Estate,UAE,Dubai,realestate@red.gov.ae,www.realestate-dubai.gov.ae/,P.O.Box 23073,Tel: +971 4-398-6666,
,,,,,,,Tel: +971 4-398-8000,
,,,,,,,Fax: +971 4-398-8111,
Reckitt Benckiser Arabia,Consumer Goods,UAE,Dubai,,,Jebel Ali,Tel: +971 4-881-8266,
,,,,,,P.O.Box 61344,Fax: +971 4-881-8498,
Reda Ras Al Khaimah,Construction,UAE,Ras Al Khaimah,,,P.O.Box 518,Tel: +971 7-2668111,
,,,,,,,Fax: 07-2668112,
Reef Mall,Real Estate,UAE,Dubai,info@reefmall.com,www.reefmall.com,Deira,Tel: +971 4-224-2240,
,,,,,,P.O.Box 83991,Fax: +971 4-224-2245,
Reef Real Estate Investment Company,Real Estate,UAE,Dubai,info@reefrealestate.net,www.reefrealestate.net,P.O.Box 115738,Tel: +971 4-329-3330,
,,,,,,,Fax: +971 4-329-3331,
Reem Developers,Real Estate,UAE,Abu Dhabi,ghassansarris@tamouh.com,,"C/O, Tamouh Investments, Abu Dhabi Mall, East Tower, 6th Floor, PO Box 105507",Tel: +971 2-627-3733,
,,,,,,,Fax: +971 2-626-6702,
Reem Financing Company,Financial Services,UAE,Abu Dhabi,,,-,,
Reem Investments,Real Estate,UAE,Abu Dhabi,info@reemi.ae,www.reeminvestments.com,"Abu Dhabi Mall, East Tower",Tel: +971 2-644-4455,
,,,,info@reeminv.com,,4th Floor,Fax: +971 2-556-1741,
,,,,,,Touristic Area,,
,,,,,,P.O.Box 37646,,
Regulation and Supervision Bureau,Power and Utilities,UAE,Abu Dhabi,bureau@rsb.gov.ae,www.rsb.gov.ae,P.O.Box 32800,Tel: +971 2-642-6777,
,,,,,,,Fax: +971 2-642-4217,
Reliance Electro Mechanical Plumbing Contracting Company,Construction,UAE,Dubai,remco@emirates.net.ae,www.remco-uae.com,P.O.Box 52027,Tel: +971 4-286-2444,
